,Ticker_x,year,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Pietroski F-Score,Economic growth: the rate of change of real GDP,GDP per capita current U.S. dollars,Inflation: percent change in the Consumer Price Index,Unemployment rate,Net portfolio equity inflows,Economic growth forecast,Inflation forecast,Unemployment rate forecast,Political stability index (-2.5 weak; 2.5 strong),Interest rates on bank credit to the private sector,Open,profit/loss
4043,TDG,2016,1311215000.0,10195607000.0,1338030000.0,0.54489,0.39975,0.18396,-0.89551,0.05439,2.29345,3.89408,-17.46422,0.95053,10.38898,10.38898,56.47401,-11.60123,23.82659,8.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,287.85,3.642
4044,TDG,2017,1530763000.0,11762661000.0,1582287000.0,0.56634,0.42229,0.12488,-0.14829,0.04387,3.61558,2.44956,-4.3802,1.17914,7.88097,7.88097,63.10618,-53.14612,28.49427,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,256.64,3.1387
4045,TDG,2018,1784000000.0,12877282000.0,1066000000.0,0.57124,0.43427,0.23642,-0.49821,0.07387,1.18313,4.06193,-7.74463,1.05573,16.20591,16.20591,68.54686,-32.52821,19.1737,8.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,375.09,5.0489
4046,TDG,2019,2152000000.0,16899000000.0,-1919000000.0,0.53781,0.36875,0.14915,-0.27011,0.04792,-2.46341,3.1632,-6.63627,1.03962,13.8452,13.8452,92.82858,-51.43517,-34.10646,5.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,521.62,7.4119
4047,TDG,2020,2034000000.0,20009000000.0,2151000000.0,0.51871,0.34313,0.10073,-0.12954,0.02794,4.18482,4.30693,-5.63584,1.08774,8.97033,8.97033,89.05759,-69.31937,37.53927,4.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,496.17,7.0015
4048,TEN,2010,503000000.0,1223000000.0,373000000.0,0.17467,0.04834,0.00657,0.82979,0.01231,9.5641,1.21935,66.38298,0.38617,0.65869,0.63936,100.27344,-0.06756,6.29981,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,29.3,0.0
4049,TEN,2011,607000000.0,1224000000.0,323000000.0,0.16211,0.05552,0.02179,2.85455,0.04705,2.05732,1.26051,59.67273,0.3668,2.62173,2.55201,120.31566,0.0,5.39375,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,25.22,-0.1392
4050,TEN,2012,640000000.0,1180000000.0,305000000.0,0.16203,0.05908,0.03735,0.89869,0.07622,1.10909,1.28805,10.79085,0.32705,4.58443,4.50203,122.74597,4.10098,5.08455,7.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,28.25,-0.0358
4051,TEN,2013,633000000.0,1102000000.0,576000000.0,0.15445,0.05374,0.02298,0.37195,0.04778,3.14754,1.24592,6.78455,0.28773,3.02607,2.97107,131.69189,7.16004,9.52468,5.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,50.54,0.7249
4052,TEN,2014,704000000.0,1115000000.0,355000000.0,0.16609,0.05918,0.02685,0.39062,0.05631,1.57778,1.34853,5.94271,0.27903,3.70468,3.64181,137.99514,8.23262,5.84516,8.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,52.24,0.7829
4053,TEN,2015,716000000.0,1210000000.0,593000000.0,0.16538,0.06271,0.02946,0.47817,0.06071,2.46058,1.28818,6.875,0.30479,4.03832,4.00378,137.08498,7.10476,9.93661,5.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,44.8,0.529
4054,TEN,2016,720000000.0,1384000000.0,155000000.0,0.17111,0.05897,0.04036,0.52576,0.07984,0.44669,1.3188,5.58485,0.31845,6.20317,6.15167,153.68489,10.24328,2.77087,8.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,57.85,0.9744
4055,TEN,2017,650000000.0,1461000000.0,320000000.0,0.15765,0.04572,0.02135,0.27348,0.04128,1.61616,1.20641,5.62431,0.30463,3.75027,3.73395,175.65663,12.04633,6.06104,5.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,60.79,1.0747
4056,TEN,2018,789000000.0,5493000000.0,379000000.0,0.14971,0.03775,0.00468,0.02678,0.00416,6.89091,1.41412,5.44206,0.41513,0.93816,0.93603,200.64789,29.44132,6.46481,4.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,42.94,0.4655
4057,TEN,2019,1065000000.0,5556000000.0,271000000.0,0.14544,0.02246,-0.01914,-0.18402,-0.02525,-0.81138,1.33403,6.28705,0.42008,-4.12835,-4.12835,215.68757,17.61345,3.34965,3.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,12.54,-0.572
4058,TEN,2020,833000000.0,5333000000.0,1339000000.0,0.12855,0.01261,-0.0989,-5.87259,-0.12833,-0.88034,1.2149,44.76062,0.44997,-18.69045,-18.69045,188.98118,-1.4623,16.45398,2.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,8.05,-0.7253
4059,TFX,2010,314814000.0,917120000.0,211402000.0,0.48568,0.16657,0.14387,0.11251,0.0552,1.05126,2.18943,1.03838,0.25174,5.03919,4.9924,35.02536,44.68942,5.2975,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,57.2,0.0
4060,TFX,2011,319127000.0,959795000.0,184405000.0,0.47488,0.15823,0.21663,0.16307,0.0824,0.57033,4.72407,0.97909,0.24459,7.98323,7.92454,36.85163,48.9022,4.5531,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,53.5,-0.0647
4061,TFX,2012,317926000.0,969980000.0,581555000.0,0.48241,0.1531,-0.12254,-0.10668,-0.0509,-3.0599,3.89837,1.09577,0.25979,-4.65153,-4.65153,37.96003,43.53876,14.23322,4.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,69.02,0.2066
4062,TFX,2013,364689000.0,1286287000.0,302080000.0,0.49458,0.16018,0.08895,0.07875,0.03585,2.00211,1.89028,1.19675,0.3056,3.67062,3.45321,41.26678,46.55217,7.34898,7.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,82.03,0.4341
4063,TFX,2014,413864000.0,1068401000.0,356038000.0,0.51224,0.16454,0.10201,0.09807,0.04784,1.89706,1.57389,1.04985,0.27236,4.53704,4.03871,44.47691,46.20483,8.60702,7.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,105.21,0.8393
4064,TFX,2015,431695000.0,1059200000.0,353457000.0,0.52186,0.17865,0.13531,0.12176,0.06324,1.44349,1.51153,0.92521,0.27357,5.89208,5.09516,43.54613,48.34862,8.50515,7.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,124.18,1.171
4065,TFX,2016,492219000.0,1033323000.0,489054000.0,0.53329,0.20038,0.12707,0.11096,0.061,2.06024,2.76723,0.81888,0.26555,5.47898,4.9821,43.11661,49.3368,11.28803,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,166.51,1.911
4066,TFX,2017,542332000.0,2249552000.0,714582000.0,0.54596,0.18034,0.07107,0.06276,0.02468,4.68486,2.33284,1.54327,0.36392,3.38925,3.26869,47.69138,54.007,15.87819,5.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,241.88,3.2287
4067,TFX,2018,460040000.0,2158825000.0,358144000.0,0.53211,0.16319,0.08201,0.07906,0.03199,1.78357,2.12234,1.47167,0.34387,4.39497,4.29055,53.58802,55.59277,7.83874,5.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,267.46,3.6759
4068,TFX,2019,507470000.0,1908943000.0,168201000.0,0.54289,0.17084,0.1778,0.15489,0.07313,0.36449,2.32008,1.11787,0.30254,9.98844,9.79966,56.17667,64.48745,3.64071,7.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,340.36,4.9503
4069,TFX,2020,530126000.0,2478388000.0,483643000.0,0.52219,0.18192,0.13217,0.1005,0.04688,1.44232,2.63399,1.14376,0.3465,7.21313,7.09125,54.57658,71.77028,10.40361,4.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,391.31,5.8411
4070,TGI,2010,434595000.0,1312004000.0,255140000.0,0.23181,0.11528,0.05159,0.09184,0.03348,1.70208,1.49802,1.74304,0.29304,3.33064,3.15657,64.55468,36.26665,5.66902,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,37.49,0.0
4071,TGI,2011,600381000.0,1158862000.0,391556000.0,0.24734,0.14104,0.08241,0.15661,0.06109,1.39415,2.02934,1.56346,0.25208,5.75279,5.41432,69.80457,36.73356,8.02024,6.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,48.73,0.2998
4072,TGI,2012,697865000.0,1329863000.0,426612000.0,0.25366,0.1535,0.08031,0.14539,0.05675,1.43473,2.19481,1.56175,0.25383,5.98729,5.66958,74.55655,41.18072,8.59014,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,62.62,0.6703
4073,TGI,2013,596737000.0,1550383000.0,229053000.0,0.22625,0.11492,0.05481,0.09031,0.03714,1.11053,2.78342,1.43152,0.27918,3.98863,3.90733,72.77473,44.16683,4.42948,3.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,70.03,0.868
4074,TGI,2014,461496000.0,1368600000.0,494868000.0,0.19216,0.07796,0.06138,0.11176,0.04007,2.07321,2.1584,1.78882,0.22977,4.69913,4.67987,76.55567,42.0463,9.74226,6.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,65.03,0.7346
4075,TGI,2015,1424000.0,1417320000.0,139318000.0,0.07431,-0.04538,-0.26967,-1.12088,-0.21674,-0.13294,1.53419,4.17153,0.29313,-21.29221,-21.29221,78.95632,18.99598,2.83063,4.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,42.1,0.123
4076,TGI,2016,561434000.0,1196300000.0,575082000.0,0.23862,0.10883,-0.01216,-0.05074,-0.00973,-13.38895,1.32877,4.21529,0.27099,-0.87118,-0.87118,71.65485,17.16879,11.66424,6.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,27.77,-0.2593
4077,TGI,2017,376277000.0,1438284000.0,-32393000.0,0.20813,0.06812,-0.13298,-0.94419,-0.11174,0.07615,1.93758,7.45011,0.37779,-8.60384,-8.60384,64.70108,9.11237,-0.65517,3.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,29.8,-0.2051
4078,TGI,2018,141624000.0,1488821000.0,156954000.0,0.13076,-0.00246,-0.09722,0.57062,-0.1146,-0.47977,1.27253,-5.97908,0.52156,-6.58268,-6.58268,67.70755,-11.53594,3.15816,2.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,23.47,-0.374
4079,TGI,2019,335195000.0,1807507000.0,247679000.0,0.20438,0.06794,-0.01015,0.03767,-0.00988,-8.41501,1.58099,-4.81476,0.60648,-582.90094,-582.90094,57434.88335,-15472.41256,4905.11744,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,22.95,-0.3878
4080,TGI,2020,177491000.0,1957543000.0,-4118000.0,0.21043,0.04501,-0.24116,0.55066,-0.18397,0.00913,2.16384,-3.99313,0.79869,-8.65039,-8.65039,35.86922,-15.70911,-0.079,3.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,6.98,-0.8138
4081,THO,2010,171888000.0,35686000.0,207458000.0,0.13489,0.06992,0.04835,0.16745,0.11417,1.88489,2.34367,0.46677,0.03702,2.07593,2.07201,42.93851,12.39703,3.9129,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,33.57,0.0
4082,THO,2011,155762000.0,43024000.0,152878000.0,0.1209,0.05154,0.03857,0.12708,0.0887,1.43854,2.23895,0.43263,0.03591,1.92275,1.9192,49.85419,15.13034,2.76595,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,21.96,-0.3458
4083,THO,2012,174462000.0,44516000.0,194169000.0,0.12104,0.06085,0.04612,0.14308,0.09794,1.59496,2.20157,0.461,0.03581,2.26089,2.25861,49.02524,15.80121,3.60603,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,36.33,0.0822
4084,THO,2013,233379000.0,41219000.0,253349000.0,0.13096,0.06769,0.04715,0.17125,0.11508,1.65737,2.29684,0.48807,0.03103,2.88389,2.87791,61.15951,16.84,4.77967,8.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,58.12,0.7313
4085,THO,2014,261614000.0,23689000.0,267807000.0,0.13343,0.07056,0.05077,0.18309,0.12707,1.49611,2.27681,0.44085,0.01682,3.36027,3.3545,66.1808,18.35359,5.02734,6.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,51.53,0.535
4086,THO,2015,306005000.0,11945000.0,372825000.0,0.13915,0.07254,0.04976,0.18718,0.13264,1.86987,2.05067,0.41125,0.00795,3.75022,3.74253,75.36402,20.03504,7.01244,8.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,51.96,0.5478
4087,THO,2016,416707000.0,369975000.0,518324000.0,0.15851,0.08557,0.05598,0.20275,0.11031,2.02061,1.56043,0.83799,0.1591,4.88991,4.87767,87.34689,24.1184,9.88059,5.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,84.59,1.5198
4088,THO,2017,594144000.0,155263000.0,640465000.0,0.144,0.07725,0.05164,0.23739,0.14631,1.71131,1.51101,0.6225,0.0607,7.12014,7.09373,137.87246,29.9935,12.18478,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,126.28,2.7617
4089,THO,2018,670209000.0,12446000.0,650214000.0,0.13983,0.07589,0.05165,0.22199,0.1548,1.51159,1.70496,0.43397,0.00448,8.16626,8.13857,158.12134,36.78732,12.34408,7.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,84.54,1.5183
4090,THO,2019,434551000.0,1957516000.0,498441000.0,0.12373,0.04595,0.01684,0.06322,0.0234,3.76281,1.4067,1.70159,0.34582,2.45735,2.45184,145.89854,38.66801,9.24654,3.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,56.25,0.6756
4091,THO,2020,485787000.0,1702587000.0,548202000.0,0.1369,0.04736,0.0271,0.09438,0.03836,2.47625,1.38738,1.46058,0.295,4.0132,4.0006,148.06652,42.05251,9.93769,6.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,93.45,1.7837
4092,THS,2010,246331000.0,977428000.0,296782000.0,0.23738,0.09717,0.05004,0.09297,0.03802,3.26425,2.1676,1.44512,0.40875,2.59184,2.51352,51.79806,27.87896,8.46039,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,46.49,0.0
4093,THS,2011,271293000.0,904883000.0,188147000.0,0.23088,0.09184,0.04605,0.08794,0.03926,1.99293,2.73149,1.23986,0.37632,2.6367,2.55499,57.25415,29.98232,5.25477,6.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,61.48,0.3224
4094,THS,2012,275042000.0,900044000.0,227369000.0,0.20801,0.08103,0.04049,0.07493,0.03498,2.57312,3.14608,1.14192,0.35633,2.444,2.3806,60.35472,32.61665,6.28873,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,52.5,0.1293
4095,THS,2013,286806000.0,940496000.0,256198000.0,0.20731,0.07767,0.03792,0.06833,0.03197,2.94521,2.70294,1.13731,0.34564,2.3886,2.32613,62.98882,34.95848,7.03493,4.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,66.44,0.4291
4096,THS,2014,334069000.0,1450743000.0,227366000.0,0.2059,0.07405,0.03051,0.05109,0.0233,2.52966,2.94936,1.19315,0.376,2.28423,2.23371,74.87298,44.7102,5.77834,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,80.27,0.7266
4097,THS,2015,361800000.0,1236634000.0,341700000.0,0.20094,0.07476,0.03583,0.06195,0.03103,2.97389,3.07545,0.99627,0.33397,2.66887,2.62875,74.47738,43.08415,7.93691,6.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,77.6,0.6692
4098,THS,2016,545000000.0,2791200000.0,462000000.0,0.18236,0.04157,-0.03702,-0.09132,-0.03492,-2.021,2.25144,1.61487,0.42641,-4.10288,-4.10288,110.82973,44.92884,8.2919,3.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,87.1,0.8735
4099,THS,2017,424500000.0,2545800000.0,76800000.0,0.1713,0.02171,-0.04538,-0.12645,-0.04952,-0.26834,2.47533,1.55348,0.4405,-5.01226,-5.01226,110.45709,39.63748,1.34501,3.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,67.88,0.4601
4100,THS,2018,308600001.0,2298600000.0,371300001.0,0.19447,0.01818,-0.01404,-0.03007,-0.0115,-5.76553,1.69672,1.61417,0.41052,-1.15,-1.15,81.925,38.24821,6.63036,6.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,48.16,0.0359
4101,THS,2019,323600000.0,2106999999.0,164800000.0,0.18578,0.02635,-0.08417,-0.19717,-0.07024,-0.45651,1.49926,1.80703,0.40997,-6.42349,-6.42349,76.31495,32.57829,2.93238,3.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,55.31,0.1897
4102,THS,2020,352300000.0,2214700000.0,244000000.0,0.18443,0.03428,0.00317,0.0074,0.00252,17.68116,1.44221,1.94139,0.40372,0.24425,0.24339,76.98584,33.00885,4.31858,6.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,42.66,-0.0824
4103,TITN,2010,52996000.0,33409000.0,-16989000.0,0.1595,0.04023,0.02041,0.10413,0.03443,-0.76041,1.42224,2.02412,0.05149,1.26526,1.24392,61.98261,12.1507,-0.96211,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,16.49,0.0
4104,TITN,2011,96864000.0,57405000.0,-151079000.0,0.16604,0.04919,0.02662,0.13091,0.04059,-3.42117,1.38341,2.22546,0.05276,2.22929,2.19592,83.74941,16.979,-7.62679,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,17.73,0.0752
4105,TITN,2012,115268000.0,182258000.0,-79360000.0,0.15437,0.04176,0.01912,0.1051,0.02911,-1.88818,1.47098,2.61092,0.12621,2.02194,2.00267,105.75937,19.0749,-3.81777,2.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,20.27,0.2292
4106,TITN,2013,77951000.0,224425000.0,-45558000.0,0.15634,0.02118,0.00392,0.0212,0.00557,-5.22334,1.4556,2.80376,0.14343,0.41744,0.41454,106.55911,19.56404,-2.18043,2.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,16.06,-0.0261
4107,TITN,2014,35656000.0,196452000.0,44107000.0,0.16229,0.00205,-0.01663,-0.08351,-0.02384,-1.39588,1.52499,2.50359,0.1482,-1.50546,-1.50546,90.53533,17.93792,2.10143,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,12.94,-0.2153
4108,TITN,2015,7025000.0,172554000.0,224128000.0,0.15054,-0.01573,-0.02718,-0.10987,-0.03548,-6.029,1.63967,2.09702,0.16467,-1.76093,-1.76093,64.79253,15.98958,10.61665,3.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,11.52,-0.3014
4109,TITN,2016,24815000.0,126737000.0,130291000.0,0.17619,-0.00169,-0.01149,-0.04339,-0.01807,-9.34924,1.96832,1.40184,0.16429,-0.65446,-0.65446,56.96816,15.08308,6.11867,7.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,10.42,-0.3681
4110,TITN,2017,36529000.0,97397000.0,89393000.0,0.17898,0.0095,-0.00574,-0.02146,-0.00909,-12.9405,1.82506,1.36227,0.1281,-0.32066,-0.32066,55.83893,14.94012,4.14951,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,15.61,-0.0534
4111,TITN,2018,53656000.0,65925000.0,46800000.0,0.18358,0.02382,0.00966,0.03633,0.01537,3.84173,1.52429,1.36329,0.08319,0.55858,0.5584,57.84332,15.37489,2.1459,7.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,15.44,-0.0637
4112,TITN,2019,53163000.0,63827000.0,-26852000.0,0.19217,0.01923,0.01069,0.04043,0.01431,-1.92446,1.47228,1.82623,0.06544,0.63579,0.63559,59.47193,15.72514,-1.22355,3.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,14.34,-0.1304
4113,TITN,2020,64289000.0,49497000.0,179635000.0,0.1852,0.02876,0.01372,0.05213,0.02373,9.28058,1.82751,1.19723,0.06067,0.87584,0.87568,63.8562,16.80005,8.12828,6.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,13.42,-0.1862
4114,TMUS,2010,1129818000.0,3779283000.0,490739000.0,0.43041,0.16712,0.04753,0.0761,0.02443,2.53723,1.98635,2.11562,0.47727,0.54682,0.54309,11.50474,7.18546,1.3874,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,10.6,0.0
4115,TMUS,2011,5123000000.0,4744481000.0,1882000000.0,0.58299,0.10384,-0.22883,-1.61156,-0.49753,-0.3989,3.35927,2.23915,0.50032,-8.81398,-8.81398,38.51772,5.46923,3.51588,5.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,8.65,-0.184
4116,TMUS,2012,4726000000.0,13655000000.0,839000000.0,0.58933,0.07805,-0.37203,-1.19967,-0.21819,-0.11437,0.99088,4.49828,0.40613,-13.70482,-13.70482,36.83825,11.4238,1.56739,5.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,11.75,0.1085
4117,TMUS,2013,4729000000.0,20189000000.0,-580000000.0,0.49816,0.04513,0.00143,0.00246,0.0007,-16.57143,2.10537,2.5067,0.40416,0.05201,0.05171,36.28766,21.1678,-0.86187,6.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,26.35,1.4858
4118,TMUS,2014,5287000000.0,21960000000.0,-3443000000.0,0.47879,0.0296,0.00835,0.01577,0.00436,-13.93927,1.59344,2.617,0.38762,0.30672,0.30272,36.71248,19.45026,-4.27551,5.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,28.76,1.7132
4119,TMUS,2015,7380000000.0,26243000000.0,-416000000.0,0.54113,0.08291,0.02088,0.04095,0.01086,-0.61357,1.56276,2.76958,0.42047,0.83395,0.8242,39.9351,20.36546,-0.51169,5.0,3.08,56863.37,0.1,5.28,-187306.0,2.71,0.7,5.28,0.68,3.26,39.95,2.7689
4120,TMUS,2016,9562000000.0,27786000000.0,-5140000000.0,0.55855,0.08853,0.03748,0.07705,0.02132,-3.65836,1.57581,2.61324,0.4217,1.70827,1.68656,45.58219,22.17223,-6.24947,8.0,1.71,58021.4,1.3,4.87,-139700.99,1.67,2.18,4.88,0.4,3.51,46.54,3.3906
4121,TMUS,2017,10637000000.0,28319000000.0,-8243000000.0,0.56389,0.11459,0.11036,0.19863,0.0635,-1.83954,0.77421,2.12793,0.40133,5.38679,5.14001,48.81168,27.11907,-9.90924,6.0,2.33,60109.66,2.1,4.36,149634.01,2.26,2.17,4.35,0.29,4.1,61.34,4.7868
4122,TMUS,2018,11795000000.0,27547000000.0,-325000000.0,0.57622,0.12258,0.06668,0.11684,0.03985,-0.11253,0.80656,1.93179,0.38013,3.39867,3.36483,50.96828,29.08876,-0.38247,8.0,3.0,63064.42,2.4,3.9,156916.01,2.92,1.91,3.89,0.42,4.9,70.71,5.6708
4123,TMUS,2019,12338000000.0,25926000000.0,813000000.0,0.5884,0.12716,0.07707,0.12046,0.0399,0.23443,0.74404,2.01924,0.29827,4.06021,4.01652,52.682,33.7051,0.95183,6.0,2.16,65279.53,1.8,3.67,-244072.01,2.29,2.06,3.68,0.13,5.28,78.88,6.4415
4124,TMUS,2020,21205000000.0,76056000000.0,-1894000000.0,0.58674,0.10313,0.0448,0.04689,0.01531,-0.61815,1.10054,2.0632,0.37997,2.67784,2.65339,59.77681,57.10858,-1.6553,4.0,-3.49,63543.58,1.2,8.31,725723.97,-3.41,1.55,8.11,-0.02,3.54,116.63,10.0028
4125,TNL,2010,904000000.0,3744000000.0,495000000.0,0.51285,0.18982,0.09842,0.12993,0.04025,1.30607,1.11238,2.22797,0.39762,2.12921,2.04865,21.63483,16.38764,2.7809,5.0,2.56,48466.66,1.6,9.63,178952.99,2.71,1.69,9.61,0.44,3.25,27.72,0.0
4126,TNL,2011,1008000000.0,4015000000.0,907000000.0,0.52398,0.19511,0.09803,0.18683,0.04622,2.17506,1.10685,3.04256,0.44497,2.57407,2.51205,26.25926,13.77778,5.59877,7.0,1.55,49882.56,3.2,8.95,123357.0,1.55,3.09,8.93,0.59,3.25,28.15,0.0155
4127,TNL,2012,1052000000.0,4562000000.0,864000000.0,0.53838,0.19122,0.08778,0.20611,0.04206,2.17085,0.96634,3.90057,0.48209,2.78322,2.74483,31.70629,13.4965,6.04196,6.0,2.25,51602.93,2.1,8.07,239066.01,2.28,1.82,8.08,0.63,3.25,52.65,0.8994
4128,TNL,2013,1144000000.0,4841000000.0,865000000.0,0.52206,0.18527,0.08664,0.26708,0.04455,1.99309,1.0838,4.99446,0.49697,3.26316,3.21481,37.66165,12.20301,6.50376,7.0,1.84,53106.54,1.5,7.38,-62642.0,1.84,1.32,7.36,0.64,3.25,60.8,1.1934
4129,TNL,2014,1220000000.0,5053000000.0,1134000000.0,0.52585,0.1869,0.10017,0.42084,0.05465,2.14367,1.0043,6.70008,0.52206,4.232,4.16535,42.248,10.04,9.072,7.0,2.53,55049.99,1.6,6.17,154312.0,2.29,0.52,6.16,0.58,3.25,81.23,1.9304
